HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458607.48213,2019-05-03.9816431,bE,1.56,16.585,13.783,0.016,11.138,0.171,g
2458608.53019,2019-05-05.0297640,bi,1.46,16.407,13.776,0.019,11.213,0.201,g
2458608.53142,2019-05-05.0309891,bi,1.40,16.445,13.777,0.019,11.202,0.194,g
2458608.53264,2019-05-05.0322082,bi,1.46,16.415,13.790,0.019,11.068,0.199,g
2458609.51192,2019-05-06.0115493,bi,1.44,16.529,13.746,0.017,11.522,0.179,g
2458609.51314,2019-05-06.0127637,bi,1.46,16.575,13.767,0.016,11.308,0.172,g
2458609.51436,2019-05-06.0139817,bi,1.44,16.542,13.762,0.017,11.360,0.178,g
2458611.51225,2019-05-08.0119858,bE,1.43,16.658,13.793,0.016,11.043,0.160,g
2458611.51352,2019-05-08.0132553,bE,1.51,16.684,13.793,0.015,11.029,0.157,g
2458611.51479,2019-05-08.0145194,bE,1.48,16.553,13.778,0.017,11.189,0.177,g
2458612.58289,2019-05-09.0826802,bi,1.59,16.585,13.820,0.017,10.765,0.171,g
2458612.58411,2019-05-09.0839028,bi,1.56,16.535,13.783,0.017,11.134,0.179,g
2458612.58533,2019-05-09.0851182,bi,1.42,16.538,13.752,0.017,11.461,0.178,g
2458614.51577,2019-05-11.0156717,bi,1.50,16.491,13.772,0.018,11.251,0.186,g
2458614.51699,2019-05-11.0168870,bi,1.45,16.514,13.763,0.017,11.338,0.182,g
2458614.51821,2019-05-11.0181087,bi,1.46,16.547,13.776,0.017,11.203,0.177,g
2458615.56769,2019-05-12.0676431,bi,1.42,16.398,13.800,0.020,10.968,0.202,g
